Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month
GPU,2014-07-01,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6,2014.0,7.0
GPU,2014-03-17,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,,291.1,12.13,2014.0,3.0
GPU,2014-07-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8,2014.0,7.0
GPU,2014-03-17,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6,2014.0,3.0
GPU,2014-07-22,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,,291.1,12.13,2014.0,7.0
GPU,2014-07-22,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,,291.1,12.13,2014.0,7.0
GPU,2014-03-24,28.0,15.0,116.0,585.0,738.0,TSMC,NVIDIA,,85.25,7.104,2014.0,3.0
GPU,2014-07-22,28.0,33.0,77.0,1020.0,1082.0,TSMC,NVIDIA,,588.8,18.4,2014.0,7.0
GPU,2014-03-12,28.0,65.0,77.0,1020.0,650.0,TSMC,NVIDIA,,,,2014.0,3.0
GPU,2014-03-27,40.0,29.0,79.0,292.0,874.0,TSMC,NVIDIA,,167.8,13.98,2014.0,3.0
GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,,366.3,15.26,2014.0,3.0
GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,,366.3,15.26,2014.0,3.0
GPU,2014-03-27,28.0,65.0,87.0,1020.0,650.0,TSMC,NVIDIA,,,,2014.0,3.0
GPU,2014-03-27,28.0,19.0,87.0,1020.0,954.0,TSMC,NVIDIA,,366.3,15.26,2014.0,3.0
GPU,2014-09-29,28.0,19.0,87.0,1020.0,797.0,TSMC,NVIDIA,,306.0,12.75,2014.0,9.0
GPU,2014-03-27,28.0,19.0,87.0,1020.0,967.0,TSMC,NVIDIA,,742.7,30.94,2014.0,3.0
GPU,2014-07-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8,2014.0,7.0
GPU,2014-06-18,28.0,38.0,87.0,1020.0,902.0,TSMC,NVIDIA,,692.7,28.86,2014.0,6.0
GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4,2014.0,6.0
GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4,2014.0,6.0
GPU,2014-07-01,28.0,33.0,87.0,1020.0,719.0,TSMC,NVIDIA,,582.1,24.26,2014.0,7.0
GPU,2014-05-29,28.0,64.0,118.0,1270.0,993.0,TSMC,NVIDIA,,762.6,31.78,2014.0,5.0
GPU,2014-09-13,28.0,140.0,294.0,3540.0,980.0,TSMC,NVIDIA,,1981.0,82.56,2014.0,9.0
GPU,2014-03-17,28.0,55.0,221.0,2540.0,628.0,TSMC,NVIDIA,,1104.0,46.02,2014.0,3.0
GPU,2014-09-19,28.0,148.0,398.0,5200.0,1050.0,TSMC,NVIDIA,,3920.0,122.5,2014.0,9.0
GPU,2014-09-19,28.0,65.0,398.0,5200.0,650.0,TSMC,NVIDIA,,,,2014.0,9.0
GPU,2014-10-07,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04,2014.0,10.0
GPU,2014-10-07,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04,2014.0,10.0
GPU,2014-09-19,28.0,165.0,398.0,5200.0,1127.0,TSMC,NVIDIA,,4981.0,155.6,2014.0,9.0
GPU,2014-10-07,28.0,65.0,398.0,5200.0,1038.0,TSMC,NVIDIA,,3462.0,108.2,2014.0,10.0
GPU,2014-10-07,28.0,65.0,398.0,5200.0,1038.0,TSMC,NVIDIA,,3462.0,108.2,2014.0,10.0
GPU,2014-05-28,28.0,375.0,561.0,7080.0,705.0,TSMC,NVIDIA,,5046.0,1682.0,2014.0,5.0
GPU,2014-10-15,28.0,8.0,169.0,1170.0,756.0,TSMC,NVIDIA,,365.2,11.41,2014.0,10.0
GPU,2014-10-15,28.0,65.0,169.0,1170.0,650.0,TSMC,NVIDIA,,,,2014.0,10.0
GPU,2014-08-22,28.0,35.0,118.0,1270.0,851.0,TSMC,NVIDIA,,326.8,13.62,2014.0,8.0
GPU,2014-08-22,28.0,35.0,118.0,1270.0,745.0,TSMC,NVIDIA,,286.1,11.92,2014.0,8.0
GPU,2014-07-22,28.0,68.0,148.0,1870.0,1046.0,TSMC,NVIDIA,,1439.0,44.96,2014.0,7.0
GPU,2014-01-13,28.0,65.0,148.0,1870.0,650.0,TSMC,NVIDIA,,,,2014.0,1.0
GPU,2014-07-19,28.0,65.0,148.0,1870.0,1150.0,TSMC,NVIDIA,,1472.0,46.0,2014.0,7.0
GPU,2014-07-22,28.0,41.0,118.0,1270.0,876.0,TSMC,NVIDIA,,336.4,14.02,2014.0,7.0
GPU,2014-07-22,28.0,108.0,294.0,3540.0,771.0,TSMC,NVIDIA,,2107.0,87.81,2014.0,7.0
GPU,2014-07-22,28.0,150.0,561.0,7080.0,667.0,TSMC,NVIDIA,,3553.0,148.0,2014.0,7.0
GPU,2014-07-22,28.0,45.0,148.0,1870.0,1058.0,TSMC,NVIDIA,,863.2,26.98,2014.0,7.0
GPU,2014-09-16,28.0,100.0,294.0,3540.0,693.0,TSMC,NVIDIA,,2491.0,103.8,2014.0,9.0
GPU,2014-11-17,28.0,300.0,561.0,7100.0,562.0,TSMC,NVIDIA,,4113.0,1371.0,2014.0,11.0
GPU,2014-11-17,28.0,65.0,561.0,7100.0,650.0,TSMC,NVIDIA,,,,2014.0,11.0
GPU,2015-07-08,28.0,275.0,438.0,6200.0,930.0,TSMC,AMD,,5238.0,2619.0,2015.0,7.0
GPU,2015-11-12,28.0,65.0,77.0,950.0,825.0,TSMC,AMD,,691.2,43.2,2015.0,11.0
GPU,2015-12-01,28.0,50.0,160.0,2080.0,930.0,TSMC,AMD,,1428.0,89.28,2015.0,12.0
GPU,2015-10-02,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,,947.2,59.2,2015.0,10.0
GPU,2015-11-12,28.0,65.0,160.0,2080.0,1075.0,TSMC,AMD,,1651.0,103.2,2015.0,11.0
GPU,2015-10-02,28.0,100.0,366.0,5000.0,723.0,TSMC,AMD,2961.0,2961.0,185.1,2015.0,10.0
GPU,2015-09-29,40.0,25.0,67.0,370.0,600.0,TSMC,AMD,,192.0,,2015.0,9.0
GPU,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,,1536.0,96.0,2015.0,9.0
GPU,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,,1536.0,96.0,2015.0,9.0
GPU,2015-09-29,28.0,95.0,366.0,5000.0,735.0,TSMC,AMD,4096.0,4096.0,256.0,2015.0,9.0
GPU,2015-05-05,40.0,35.0,67.0,370.0,775.0,TSMC,AMD,,248.0,,2015.0,5.0
GPU,2015-05-05,28.0,65.0,77.0,950.0,730.0,TSMC,AMD,,599.0,37.44,2015.0,5.0
GPU,2015-05-05,28.0,65.0,77.0,950.0,900.0,TSMC,AMD,,691.2,43.2,2015.0,5.0
GPU,2015-10-21,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,,659.2,,2015.0,10.0
GPU,2015-05-05,28.0,65.0,56.0,690.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-10-21,28.0,65.0,56.0,690.0,1070.0,TSMC,AMD,,684.8,,2015.0,10.0
GPU,2015-05-05,28.0,65.0,125.0,1550.0,970.0,TSMC,AMD,745.0,745.0,46.56,2015.0,5.0
GPU,2015-05-05,28.0,65.0,125.0,1550.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-05-05,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,,547.2,34.2,2015.0,5.0
GPU,2015-05-05,28.0,18.0,56.0,690.0,955.0,TSMC,AMD,,659.2,41.2,2015.0,5.0
GPU,2015-10-21,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,,659.2,41.2,2015.0,10.0
GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,553.0,553.0,276.5,2015.0,11.0
GPU,2015-11-07,28.0,65.0,125.0,1200.0,650.0,GlobalFoundries,AMD,,,,2015.0,11.0
GPU,2015-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,,791.0,49.44,2015.0,12.0
GPU,2015-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,,791.0,49.44,2015.0,12.0
GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,553.0,553.0,276.5,2015.0,11.0
GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,,599.0,37.44,2015.0,5.0
GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,,599.0,37.44,2015.0,5.0
GPU,2015-05-05,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,,806.4,50.4,2015.0,5.0
GPU,2015-05-05,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,,806.4,50.4,2015.0,5.0
GPU,2015-06-18,28.0,100.0,160.0,2080.0,1000.0,TSMC,AMD,,1613.0,100.8,2015.0,6.0
GPU,2015-05-05,28.0,65.0,160.0,2080.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-06-18,28.0,85.0,160.0,2080.0,1100.0,TSMC,AMD,,1971.0,123.2,2015.0,6.0
GPU,2015-12-30,28.0,75.0,160.0,2080.0,1050.0,TSMC,AMD,,1613.0,100.8,2015.0,12.0
GPU,2015-06-18,28.0,110.0,212.0,2800.0,925.0,TSMC,AMD,,1997.0,124.8,2015.0,6.0
GPU,2015-05-05,28.0,65.0,212.0,2800.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-05-05,28.0,65.0,125.0,1550.0,1100.0,TSMC,AMD,864.0,864.0,54.0,2015.0,5.0
GPU,2015-12-06,28.0,65.0,77.0,950.0,620.0,TSMC,AMD,,549.1,,2015.0,12.0
GPU,2015-12-06,28.0,65.0,77.0,950.0,620.0,TSMC,AMD,,549.1,34.32,2015.0,12.0
GPU,2015-05-05,28.0,65.0,125.0,1550.0,943.0,TSMC,AMD,653.4,653.4,40.84,2015.0,5.0
GPU,2015-05-05,28.0,65.0,125.0,1550.0,1100.0,TSMC,AMD,864.0,864.0,54.0,2015.0,5.0
GPU,2015-05-05,28.0,65.0,77.0,950.0,875.0,TSMC,AMD,,737.3,46.08,2015.0,5.0
GPU,2015-05-05,28.0,65.0,77.0,950.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-11-15,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,737.3,737.3,368.6,2015.0,11.0
GPU,2015-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,,791.0,49.44,2015.0,12.0
GPU,2015-06-03,28.0,65.0,125.0,1550.0,900.0,TSMC,AMD,864.0,864.0,54.0,2015.0,6.0
GPU,2015-05-05,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,,1613.0,100.8,2015.0,5.0
GPU,2015-05-05,28.0,110.0,212.0,2800.0,925.0,TSMC,AMD,,2496.0,156.0,2015.0,5.0
GPU,2015-06-12,28.0,150.0,212.0,2800.0,925.0,TSMC,AMD,,1997.0,124.8,2015.0,6.0
GPU,2015-08-27,28.0,180.0,212.0,2800.0,980.0,TSMC,AMD,,2637.0,164.8,2015.0,8.0
GPU,2015-06-18,28.0,190.0,366.0,5000.0,970.0,TSMC,AMD,3476.0,3476.0,217.3,2015.0,6.0
GPU,2015-05-05,28.0,65.0,366.0,5000.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-05-05,28.0,190.0,366.0,5000.0,918.0,TSMC,AMD,3290.0,3290.0,205.6,2015.0,5.0
GPU,2015-11-19,28.0,190.0,366.0,5000.0,970.0,TSMC,AMD,3973.0,3973.0,248.3,2015.0,11.0
GPU,2015-06-18,28.0,275.0,438.0,6200.0,1000.0,TSMC,AMD,,5120.0,640.0,2015.0,6.0
GPU,2015-06-18,28.0,65.0,438.0,6200.0,650.0,TSMC,AMD,,,,2015.0,6.0
GPU,2015-09-03,28.0,580.0,438.0,6200.0,1000.0,TSMC,AMD,,5120.0,640.0,2015.0,9.0
GPU,2015-06-18,28.0,275.0,438.0,6200.0,1050.0,TSMC,AMD,,5914.0,739.2,2015.0,6.0
GPU,2015-07-10,28.0,275.0,596.0,8900.0,1000.0,TSMC,AMD,7168.0,7168.0,448.0,2015.0,7.0
GPU,2015-06-24,28.0,65.0,596.0,8900.0,650.0,TSMC,AMD,,,,2015.0,6.0
GPU,2015-06-24,28.0,275.0,596.0,8900.0,1050.0,TSMC,AMD,8602.0,8602.0,537.6,2015.0,6.0
GPU,2015-05-05,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,,947.2,59.2,2015.0,5.0
GPU,2015-05-05,28.0,65.0,123.0,1500.0,1000.0,TSMC,AMD,,1299.0,81.2,2015.0,5.0
GPU,2015-05-05,28.0,65.0,123.0,1500.0,925.0,TSMC,AMD,,1299.0,81.2,2015.0,5.0
GPU,2015-05-05,28.0,65.0,160.0,2080.0,900.0,TSMC,AMD,,1536.0,96.0,2015.0,5.0
GPU,2015-05-05,28.0,65.0,160.0,2080.0,650.0,TSMC,AMD,,,,2015.0,5.0
GPU,2015-05-05,28.0,65.0,160.0,2080.0,900.0,TSMC,AMD,,1792.0,112.0,2015.0,5.0
GPU,2015-05-05,28.0,250.0,366.0,5000.0,834.0,TSMC,AMD,,2989.0,373.6,2015.0,5.0
GPU,2015-08-27,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD,8192.0,8192.0,512.0,2015.0,8.0
GPU,2015-09-01,14.0,6.0,169.0,1170.0,200.0,Intel,Intel,,124.8,15.6,2015.0,9.0
GPU,2015-09-01,14.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,350.0,Intel,Intel,364.8,182.4,45.6,2015.0,9.0
GPU,2015-09-01,32.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,300.0,Intel,Intel,345.6,172.8,43.2,2015.0,9.0
GPU,2015-09-01,32.0,15.0,123.0,1170.0,300.0,Intel,Intel,614.4,307.2,76.8,2015.0,9.0
GPU,2015-09-01,32.0,65.0,123.0,1170.0,650.0,Intel,Intel,,,,2015.0,9.0
GPU,2015-09-01,32.0,15.0,123.0,1170.0,300.0,Intel,Intel,691.2,345.6,86.4,2015.0,9.0
GPU,2015-09-01,32.0,15.0,123.0,1170.0,350.0,Intel,Intel,729.6,364.8,91.2,2015.0,9.0
GPU,2015-09-01,32.0,15.0,123.0,1170.0,350.0,Intel,Intel,729.6,364.8,91.2,2015.0,9.0
GPU,2015-09-01,32.0,15.0,123.0,1170.0,350.0,Intel,Intel,768.0,384.0,96.0,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,300.0,Intel,Intel,,768.0,,2015.0,9.0
GPU,2015-09-01,32.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,300.0,Intel,Intel,1536.0,768.0,192.0,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,350.0,Intel,Intel,2189.0,1094.0,273.6,2015.0,9.0
GPU,2015-09-01,32.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,350.0,Intel,Intel,1536.0,768.0,192.0,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,350.0,Intel,Intel,2304.0,1152.0,288.0,2015.0,9.0
GPU,2015-09-01,32.0,15.0,169.0,1170.0,350.0,Intel,Intel,2419.0,1210.0,302.4,2015.0,9.0
GPU,2015-08-30,28.0,100.0,398.0,5200.0,722.0,TSMC,NVIDIA,,2218.0,69.31,2015.0,8.0
GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8,2015.0,8.0
GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8,2015.0,8.0
GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8,2015.0,8.0
GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8,2015.0,8.0
GPU,2015-08-26,28.0,33.0,77.0,1020.0,1071.0,TSMC,NVIDIA,,883.2,27.6,2015.0,8.0
GPU,2015-10-27,28.0,75.0,148.0,1870.0,928.0,TSMC,NVIDIA,,1306.0,40.8,2015.0,10.0
GPU,2015-11-17,28.0,60.0,228.0,2940.0,1087.0,TSMC,NVIDIA,,1269.0,39.65,2015.0,11.0
GPU,2015-01-22,28.0,65.0,228.0,2940.0,650.0,TSMC,NVIDIA,,,,2015.0,1.0
GPU,2015-08-20,28.0,90.0,228.0,2940.0,1024.0,TSMC,NVIDIA,,1825.0,57.02,2015.0,8.0
GPU,2015-11-26,28.0,65.0,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04,2015.0,11.0
GPU,2015-11-26,28.0,65.0,228.0,2940.0,1176.0,TSMC,NVIDIA,,2460.0,76.86,2015.0,11.0
GPU,2015-09-21,28.0,65.0,398.0,5200.0,1064.0,TSMC,NVIDIA,,4669.0,145.9,2015.0,9.0
GPU,2015-06-02,28.0,250.0,601.0,8000.0,1000.0,TSMC,NVIDIA,,6060.0,189.4,2015.0,6.0
GPU,2015-03-17,28.0,65.0,601.0,8000.0,650.0,TSMC,NVIDIA,,,,2015.0,3.0
GPU,2015-11-04,28.0,68.0,148.0,1870.0,902.0,TSMC,NVIDIA,,1058.0,33.06,2015.0,11.0
GPU,2015-08-18,28.0,40.0,148.0,1870.0,993.0,TSMC,NVIDIA,,1098.0,34.3,2015.0,8.0
GPU,2015-12-03,28.0,55.0,148.0,1870.0,1098.0,TSMC,NVIDIA,,1455.0,45.48,2015.0,12.0
GPU,2015-08-18,28.0,75.0,398.0,5200.0,823.0,TSMC,NVIDIA,,1892.0,59.14,2015.0,8.0
GPU,2015-06-29,28.0,120.0,398.0,5200.0,773.0,TSMC,NVIDIA,,2573.0,80.39,2015.0,6.0
GPU,2015-08-18,28.0,100.0,398.0,5200.0,975.0,TSMC,NVIDIA,,2593.0,81.04,2015.0,8.0
GPU,2015-06-29,28.0,150.0,398.0,5200.0,861.0,TSMC,NVIDIA,,4252.0,132.9,2015.0,6.0
GPU,2015-08-18,28.0,100.0,398.0,5200.0,962.0,TSMC,NVIDIA,,3229.0,100.9,2015.0,8.0
GPU,2015-08-18,28.0,30.0,148.0,1870.0,837.0,TSMC,NVIDIA,,672.8,21.02,2015.0,8.0
GPU,2015-11-10,28.0,50.0,228.0,2940.0,872.0,TSMC,NVIDIA,,2195.0,68.61,2015.0,11.0
GPU,2015-11-10,28.0,250.0,601.0,8000.0,948.0,TSMC,NVIDIA,,6832.0,213.5,2015.0,11.0
GPU,2015-11-10,28.0,250.0,601.0,8000.0,948.0,TSMC,NVIDIA,,6832.0,213.5,2015.0,11.0
GPU,2015-08-30,28.0,100.0,398.0,5200.0,930.0,TSMC,NVIDIA,,3625.0,113.3,2015.0,8.0
GPU,2015-08-30,28.0,100.0,398.0,5200.0,930.0,TSMC,NVIDIA,,3625.0,113.3,2015.0,8.0
GPU,2015-08-30,28.0,300.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8,2015.0,8.0
GPU,2016-05-25,28.0,100.0,366.0,5000.0,725.0,TSMC,AMD,2970.0,2970.0,185.6,2016.0,5.0
GPU,2016-03-31,28.0,300.0,596.0,8900.0,975.0,TSMC,AMD,,7987.0,499.2,2016.0,3.0
GPU,2016-03-31,28.0,65.0,596.0,8900.0,650.0,TSMC,AMD,,,,2016.0,3.0
GPU,2016-11-10,16.0,150.0,322.0,5700.0,911.0,TSMC,AMD,8396.0,4198.0,,2016.0,11.0
GPU,2016-11-10,16.0,65.0,322.0,5700.0,650.0,TSMC,AMD,,,,2016.0,11.0
GPU,2016-09-07,16.0,75.0,209.0,1170.0,800.0,TSMC,AMD,1843.0,1843.0,,2016.0,9.0
GPU,2016-09-07,16.0,65.0,209.0,1170.0,650.0,TSMC,AMD,,,,2016.0,9.0
GPU,2016-09-27,14.0,50.0,123.0,3000.0,1053.0,GlobalFoundries,AMD,1887.0,1887.0,117.9,2016.0,9.0
GPU,2016-08-08,14.0,65.0,123.0,3000.0,650.0,GlobalFoundries,AMD,,,,2016.0,8.0
GPU,2016-09-27,14.0,80.0,123.0,3000.0,1090.0,GlobalFoundries,AMD,2150.0,2150.0,134.4,2016.0,9.0
GPU,2016-09-27,14.0,95.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,5732.0,5732.0,358.3,2016.0,9.0
GPU,2016-06-29,14.0,65.0,232.0,5700.0,650.0,GlobalFoundries,AMD,,,,2016.0,6.0
GPU,2016-12-12,14.0,150.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,5682.0,5682.0,355.1,2016.0,12.0
GPU,2016-12-12,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD,8192.0,8192.0,512.0,2016.0,12.0
GPU,2016-10-30,14.0,35.0,123.0,3000.0,800.0,GlobalFoundries,AMD,1024.0,1024.0,64.0,2016.0,10.0
GPU,2016-10-30,14.0,35.0,123.0,3000.0,855.0,GlobalFoundries,AMD,1313.0,1313.0,82.08,2016.0,10.0
GPU,2016-10-30,14.0,35.0,123.0,3000.0,850.0,GlobalFoundries,AMD,1858.0,1858.0,116.1,2016.0,10.0
GPU,2016-04-26,28.0,350.0,596.0,8900.0,1000.0,TSMC,AMD,8192.0,8192.0,512.0,2016.0,4.0
GPU,2016-07-26,28.0,260.0,596.0,8900.0,1000.0,TSMC,AMD,17200.0,8602.0,537.6,2016.0,7.0
GPU,2016-11-10,14.0,50.0,123.0,3000.0,1125.0,GlobalFoundries,AMD,2460.0,2460.0,153.7,2016.0,11.0
GPU,2016-11-18,14.0,75.0,232.0,5700.0,713.0,GlobalFoundries,AMD,3892.0,3892.0,243.3,2016.0,11.0
GPU,2016-11-10,14.0,130.0,232.0,5700.0,1188.0,GlobalFoundries,AMD,5728.0,5728.0,358.0,2016.0,11.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,300.0,GlobalFoundries,AMD,76.8,76.8,4.8,2016.0,6.0
GPU,2016-06-01,28.0,65.0,125.0,1200.0,650.0,GlobalFoundries,AMD,,,,2016.0,6.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,153.6,153.6,9.6,2016.0,6.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,153.6,153.6,9.6,2016.0,6.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,167.7,167.7,10.48,2016.0,6.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,251.5,251.5,15.72,2016.0,6.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,400.0,GlobalFoundries,AMD,230.4,230.4,14.4,2016.0,6.0
GPU,2016-06-30,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,,599.0,37.44,2016.0,6.0
GPU,2016-06-30,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD,,659.2,41.2,2016.0,6.0
GPU,2016-06-30,28.0,65.0,56.0,690.0,650.0,TSMC,AMD,,,,2016.0,6.0
GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,,544.0,34.0,2016.0,5.0
GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,,659.2,41.2,2016.0,5.0
GPU,2016-05-15,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,,659.2,41.2,2016.0,5.0
GPU,2016-05-15,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,,659.2,41.2,2016.0,5.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,325.2,325.2,20.33,2016.0,6.0
GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GlobalFoundries,AMD,325.2,325.2,20.33,2016.0,6.0
GPU,2016-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,,791.0,49.44,2016.0,12.0
GPU,2016-07-06,28.0,55.0,123.0,1500.0,800.0,TSMC,AMD,,819.2,51.2,2016.0,7.0
GPU,2016-06-30,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,,599.0,37.44,2016.0,6.0
GPU,2016-06-30,28.0,50.0,77.0,950.0,920.0,TSMC,AMD,,588.8,36.8,2016.0,6.0
GPU,2016-06-30,28.0,65.0,123.0,1500.0,925.0,TSMC,AMD,,947.2,59.2,2016.0,6.0
GPU,2016-05-15,28.0,65.0,125.0,1550.0,891.0,TSMC,AMD,570.2,570.2,35.64,2016.0,5.0
GPU,2016-05-15,28.0,65.0,125.0,1550.0,780.0,TSMC,AMD,588.8,588.8,36.8,2016.0,5.0
GPU,2016-05-15,28.0,65.0,125.0,1550.0,730.0,TSMC,AMD,786.4,786.4,49.15,2016.0,5.0
GPU,2016-05-15,28.0,65.0,77.0,950.0,825.0,TSMC,AMD,,633.6,39.6,2016.0,5.0
GPU,2016-05-15,28.0,65.0,125.0,1550.0,730.0,TSMC,AMD,786.4,786.4,49.15,2016.0,5.0
GPU,2016-05-15,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,,947.2,59.2,2016.0,5.0
GPU,2016-12-12,28.0,65.0,56.0,690.0,955.0,TSMC,AMD,,791.0,49.44,2016.0,12.0
GPU,2016-05-15,28.0,65.0,125.0,1550.0,780.0,TSMC,AMD,653.4,653.4,40.84,2016.0,5.0
GPU,2016-05-15,28.0,65.0,160.0,2080.0,900.0,TSMC,AMD,,1536.0,96.0,2016.0,5.0
GPU,2016-05-15,28.0,65.0,160.0,2080.0,1000.0,TSMC,AMD,,1971.0,123.2,2016.0,5.0
GPU,2016-05-15,28.0,250.0,366.0,5000.0,723.0,TSMC,AMD,2961.0,2961.0,185.1,2016.0,5.0
GPU,2016-06-30,28.0,100.0,160.0,2080.0,1050.0,TSMC,AMD,,1613.0,100.8,2016.0,6.0
GPU,2016-08-08,14.0,75.0,123.0,3000.0,1090.0,GlobalFoundries,AMD,2150.0,2150.0,134.4,2016.0,8.0
GPU,2016-08-08,14.0,55.0,123.0,3000.0,1000.0,GlobalFoundries,AMD,2115.0,2115.0,132.2,2016.0,8.0
GPU,2016-08-04,14.0,120.0,232.0,5700.0,926.0,GlobalFoundries,AMD,4940.0,4940.0,308.7,2016.0,8.0
GPU,2016-08-04,14.0,85.0,232.0,5700.0,926.0,GlobalFoundries,AMD,4399.0,4399.0,274.9,2016.0,8.0
GPU,2016-10-21,14.0,120.0,232.0,5700.0,926.0,GlobalFoundries,AMD,4322.0,4322.0,270.1,2016.0,10.0
GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,5834.0,5834.0,364.6,2016.0,6.0
GPU,2016-08-04,14.0,100.0,232.0,5700.0,1000.0,GlobalFoundries,AMD,4963.0,4963.0,310.2,2016.0,8.0
GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GlobalFoundries,AMD,5834.0,5834.0,364.6,2016.0,6.0
